id,date,category,price,category_name,total_price_per_category_per_day_last_30_days
253634,2021-12-11,10,0.0,furniture,308777.0
255043,2021-12-11,15,44.0,furniture,308821.0
255630,2021-12-11,6,32.0,furniture,308853.0
259637,2021-12-11,13,83.0,furniture,308936.0
265666,2021-12-11,15,22.0,furniture,308958.0
265874,2021-12-11,9,78.0,furniture,309036.0
278165,2021-12-11,19,2.0,furniture,309038.0
283379,2021-12-11,8,99.0,furniture,309137.0
287711,2021-12-11,19,60.0,furniture,309197.0
291805,2021-12-11,16,60.0,furniture,309257.0
293463,2021-12-11,16,39.0,furniture,309296.0
302330,2021-12-11,6,21.0,furniture,309317.0
308019,2021-12-11,8,94.0,furniture,309411.0
315249,2021-12-11,12,14.0,furniture,309425.0
316501,2021-12-11,8,44.0,furniture,309469.0
324573,2021-12-11,13,72.0,furniture,309541.0
325711,2021-12-11,12,64.0,furniture,309605.0
338731,2021-12-11,17,73.0,furniture,309678.0
348479,2021-12-11,17,66.0,furniture,309744.0
348615,2021-12-11,19,24.0,furniture,309768.0
350270,2021-12-11,9,61.0,furniture,309829.0
358501,2021-12-11,13,98.0,furniture,309927.0
360825,2021-12-11,17,44.0,furniture,309971.0
368443,2021-12-11,18,63.0,furniture,310034.0
370743,2021-12-11,19,95.0,furniture,310129.0
373013,2021-12-11,13,95.0,furniture,310224.0
375065,2021-12-11,11,40.0,furniture,310264.0
379746,2021-12-11,9,86.0,furniture,310350.0
381659,2021-12-11,15,17.0,furniture,310367.0
383002,2021-12-11,6,3.0,furniture,310370.0
387669,2021-12-11,9,24.0,furniture,310394.0
391998,2021-12-11,18,49.0,furniture,310443.0
394492,2021-12-11,13,25.0,furniture,310468.0
397367,2021-12-11,17,41.0,furniture,310509.0
400362,2021-12-11,11,96.0,furniture,310605.0
402391,2021-12-11,9,91.0,furniture,310696.0
416980,2021-12-11,8,8.0,furniture,310704.0
417394,2021-12-11,12,7.0,furniture,310711.0
421265,2021-12-11,17,15.0,furniture,310726.0
437595,2021-12-11,14,50.0,furniture,310776.0
438960,2021-12-11,18,68.0,furniture,310844.0
439359,2021-12-11,18,95.0,furniture,310939.0
440009,2021-12-11,16,8.0,furniture,310947.0
442259,2021-12-11,16,45.0,furniture,310992.0
448837,2021-12-11,7,56.0,furniture,311048.0
450029,2021-12-11,15,54.0,furniture,311102.0
463102,2021-12-11,16,4.0,furniture,311106.0
464049,2021-12-11,18,25.0,furniture,311131.0
466012,2021-12-11,11,99.0,furniture,311230.0
468451,2021-12-11,19,64.0,furniture,311294.0
469305,2021-12-11,12,16.0,furniture,311310.0
470226,2021-12-11,13,63.0,furniture,311373.0
472347,2021-12-11,8,46.0,furniture,311419.0
478600,2021-12-11,7,6.0,furniture,311425.0
480985,2021-12-11,7,93.0,furniture,311518.0
485408,2021-12-11,10,78.0,furniture,311596.0
489566,2021-12-11,8,17.0,furniture,311613.0
497137,2021-12-11,14,59.0,furniture,311672.0
513779,2021-12-11,12,46.0,furniture,311718.0
514136,2021-12-11,8,6.0,furniture,311724.0
514276,2021-12-11,19,77.0,furniture,311801.0
519174,2021-12-11,12,63.0,furniture,311864.0
520646,2021-12-11,13,76.0,furniture,311940.0
524928,2021-12-11,18,39.0,furniture,311979.0
528283,2021-12-11,12,47.0,furniture,312026.0
530224,2021-12-11,14,77.0,furniture,312103.0
530400,2021-12-11,16,86.0,furniture,312189.0
531255,2021-12-11,14,2.0,furniture,312191.0
535666,2021-12-11,9,92.0,furniture,312283.0
536999,2021-12-11,11,21.0,furniture,312304.0
538314,2021-12-11,9,55.0,furniture,312359.0
539998,2021-12-11,7,56.0,furniture,312415.0
541046,2021-12-11,6,97.0,furniture,312512.0
553975,2021-12-11,7,31.0,furniture,312543.0
557435,2021-12-11,9,71.0,furniture,312614.0
557630,2021-12-11,6,35.0,furniture,312649.0
566569,2021-12-11,10,88.0,furniture,312737.0
567220,2021-12-11,6,80.0,furniture,312817.0
570295,2021-12-11,12,78.0,furniture,312895.0
571257,2021-12-11,13,8.0,furniture,312903.0
581961,2021-12-11,9,84.0,furniture,312987.0
592651,2021-12-11,10,95.0,furniture,313082.0
597725,2021-12-11,12,6.0,furniture,313088.0
598490,2021-12-11,17,74.0,furniture,313162.0
600318,2021-12-11,16,25.0,furniture,313187.0
612052,2021-12-11,19,69.0,furniture,313256.0
613292,2021-12-11,16,17.0,furniture,313273.0
619091,2021-12-11,7,18.0,furniture,313291.0
620192,2021-12-11,19,25.0,furniture,313316.0
620335,2021-12-11,18,14.0,furniture,313330.0
620401,2021-12-11,11,0.0,furniture,313330.0
648465,2021-12-11,13,7.0,furniture,313337.0
648556,2021-12-11,16,41.0,furniture,313378.0
651105,2021-12-11,9,29.0,furniture,313407.0
652309,2021-12-11,13,99.0,furniture,313506.0
654029,2021-12-11,6,92.0,furniture,313598.0
657231,2021-12-11,12,71.0,furniture,313669.0
658144,2021-12-11,14,56.0,furniture,313725.0
661396,2021-12-11,14,80.0,furniture,313805.0
662988,2021-12-11,10,85.0,furniture,313890.0
669124,2021-12-11,11,90.0,furniture,313980.0
687390,2021-12-11,14,32.0,furniture,314012.0
690770,2021-12-11,10,25.0,furniture,314037.0
693112,2021-12-11,13,93.0,furniture,314130.0
699270,2021-12-11,15,56.0,furniture,314186.0
699608,2021-12-11,7,42.0,furniture,314228.0
699915,2021-12-11,8,77.0,furniture,314305.0
701751,2021-12-11,14,37.0,furniture,314342.0
705395,2021-12-11,16,60.0,furniture,314402.0
705577,2021-12-11,8,98.0,furniture,314500.0
706794,2021-12-11,14,44.0,furniture,314544.0
707594,2021-12-11,14,91.0,furniture,314635.0
707902,2021-12-11,19,3.0,furniture,314638.0
709327,2021-12-11,12,59.0,furniture,314697.0
725950,2021-12-11,17,63.0,furniture,314760.0
726687,2021-12-11,6,19.0,furniture,314779.0
726991,2021-12-11,18,67.0,furniture,314846.0
731035,2021-12-11,16,89.0,furniture,314935.0
734374,2021-12-11,8,22.0,furniture,314957.0
735029,2021-12-11,10,78.0,furniture,315035.0
737346,2021-12-11,17,89.0,furniture,315124.0
751294,2021-12-11,13,68.0,furniture,315192.0
751748,2021-12-11,19,37.0,furniture,315229.0
757585,2021-12-11,18,36.0,furniture,315265.0
758397,2021-12-11,10,3.0,furniture,315268.0
775047,2021-12-11,8,92.0,furniture,315360.0
779954,2021-12-11,14,55.0,furniture,315415.0
782533,2021-12-11,16,72.0,furniture,315487.0
786271,2021-12-11,13,94.0,furniture,315581.0
802972,2021-12-11,16,26.0,furniture,315607.0
819216,2021-12-11,11,37.0,furniture,315644.0
830456,2021-12-11,7,38.0,furniture,315682.0
834668,2021-12-11,8,89.0,furniture,315771.0
835928,2021-12-11,19,69.0,furniture,315840.0
844000,2021-12-11,17,26.0,furniture,315866.0
845270,2021-12-11,6,21.0,furniture,315887.0
850047,2021-12-11,17,66.0,furniture,315953.0
853466,2021-12-11,7,8.0,furniture,315961.0
861425,2021-12-11,9,52.0,furniture,316013.0
869192,2021-12-11,12,92.0,furniture,316105.0
869470,2021-12-11,19,50.0,furniture,316155.0
874246,2021-12-11,13,47.0,furniture,316202.0
876706,2021-12-11,18,0.0,furniture,316202.0
878021,2021-12-11,10,13.0,furniture,316215.0
879798,2021-12-11,19,84.0,furniture,316299.0
886994,2021-12-11,17,5.0,furniture,316304.0
892514,2021-12-11,19,82.0,furniture,316386.0
893830,2021-12-11,8,72.0,furniture,316458.0
898159,2021-12-11,16,91.0,furniture,316549.0
899108,2021-12-11,8,28.0,furniture,316577.0
899732,2021-12-11,13,45.0,furniture,316622.0
903552,2021-12-11,15,45.0,furniture,316667.0
909430,2021-12-11,15,94.0,furniture,316761.0
909680,2021-12-11,10,5.0,furniture,316766.0
911985,2021-12-11,14,45.0,furniture,316811.0
920680,2021-12-11,17,66.0,furniture,316877.0
921164,2021-12-11,13,80.0,furniture,316957.0
922404,2021-12-11,19,79.0,furniture,317036.0
935069,2021-12-11,13,61.0,furniture,317097.0
939290,2021-12-11,16,77.0,furniture,317174.0
944544,2021-12-11,17,47.0,furniture,317221.0
947368,2021-12-11,9,97.0,furniture,317318.0
964887,2021-12-11,15,4.0,furniture,317322.0
965511,2021-12-11,8,58.0,furniture,317380.0
973715,2021-12-11,8,14.0,furniture,317394.0
974087,2021-12-11,13,81.0,furniture,317475.0
976650,2021-12-11,14,16.0,furniture,317491.0
990942,2021-12-11,6,86.0,furniture,317577.0
994012,2021-12-11,19,19.0,furniture,317596.0
1000950,2021-12-11,18,77.0,furniture,317673.0
1002640,2021-12-11,17,44.0,furniture,317717.0
1007211,2021-12-11,12,15.0,furniture,317732.0
1009154,2021-12-11,10,81.0,furniture,317813.0
1014010,2021-12-11,11,23.0,furniture,317836.0
1016769,2021-12-11,8,94.0,furniture,317930.0
1019520,2021-12-11,7,12.0,furniture,317942.0
1020255,2021-12-11,11,41.0,furniture,317983.0
1022109,2021-12-11,16,68.0,furniture,318051.0
1022610,2021-12-11,6,84.0,furniture,318135.0
1029614,2021-12-11,19,50.0,furniture,318185.0
1030578,2021-12-11,14,26.0,furniture,318211.0
1039895,2021-12-11,13,48.0,furniture,318259.0
1040667,2021-12-11,11,45.0,furniture,318304.0
1045140,2021-12-11,8,29.0,furniture,318333.0
1045803,2021-12-11,18,95.0,furniture,318428.0
1046956,2021-12-11,6,31.0,furniture,318459.0
1048399,2021-12-11,19,73.0,furniture,318532.0
1051255,2021-12-11,17,42.0,furniture,318574.0
1061169,2021-12-11,13,70.0,furniture,318644.0
1062738,2021-12-11,18,70.0,furniture,318714.0
1069180,2021-12-11,11,83.0,furniture,318797.0
1075433,2021-12-11,7,96.0,furniture,318893.0
1075928,2021-12-11,17,2.0,furniture,318895.0
1091427,2021-12-11,16,22.0,furniture,318917.0
1092528,2021-12-11,11,17.0,furniture,318934.0
1093350,2021-12-11,13,83.0,furniture,319017.0
1095268,2021-12-11,13,17.0,furniture,319034.0
1098772,2021-12-11,19,46.0,furniture,319080.0
1107265,2021-12-11,17,53.0,furniture,319133.0
1114266,2021-12-11,13,14.0,furniture,319147.0
1122902,2021-12-11,6,73.0,furniture,319220.0
1125271,2021-12-11,8,59.0,furniture,319279.0
1130037,2021-12-11,9,37.0,furniture,319316.0
1131840,2021-12-11,9,27.0,furniture,319343.0
1133756,2021-12-11,17,49.0,furniture,319392.0
1147468,2021-12-11,11,68.0,furniture,319460.0
1147717,2021-12-11,19,9.0,furniture,319469.0
1147770,2021-12-11,15,55.0,furniture,319524.0
1156396,2021-12-11,16,97.0,furniture,319621.0
1156936,2021-12-11,13,80.0,furniture,319701.0
1157684,2021-12-11,6,46.0,furniture,319747.0
1162048,2021-12-11,14,93.0,furniture,319840.0
1162253,2021-12-11,9,8.0,furniture,319848.0
1163392,2021-12-11,15,96.0,furniture,319944.0
1164569,2021-12-11,14,82.0,furniture,320026.0
1173978,2021-12-11,17,0.0,furniture,320026.0
1175532,2021-12-11,13,1.0,furniture,320027.0
1175563,2021-12-11,13,49.0,furniture,320076.0
1175779,2021-12-11,17,61.0,furniture,320137.0
1176680,2021-12-11,10,99.0,furniture,320236.0
1194730,2021-12-11,17,79.0,furniture,320315.0
1196481,2021-12-11,12,88.0,furniture,320403.0
1199582,2021-12-11,8,21.0,furniture,320424.0
1200347,2021-12-11,19,52.0,furniture,320476.0
1214259,2021-12-11,9,52.0,furniture,320528.0
1218829,2021-12-11,13,36.0,furniture,320564.0
1219427,2021-12-11,12,37.0,furniture,320601.0
1221757,2021-12-11,7,5.0,furniture,320606.0
1222768,2021-12-11,16,38.0,furniture,320644.0
1223071,2021-12-11,15,30.0,furniture,320674.0
1232050,2021-12-11,12,14.0,furniture,320688.0
1237678,2021-12-11,17,55.0,furniture,320743.0
1244682,2021-12-11,16,63.0,furniture,320806.0
1247741,2021-12-11,16,45.0,furniture,320851.0
1249105,2021-12-11,17,12.0,furniture,320863.0
1254017,2021-12-11,13,74.0,furniture,320937.0
1257004,2021-12-11,7,76.0,furniture,321013.0
1262303,2021-12-11,17,4.0,furniture,321017.0
1265886,2021-12-11,15,80.0,furniture,321097.0
1273843,2021-12-11,8,49.0,furniture,321146.0
1275117,2021-12-11,12,73.0,furniture,321219.0
1282196,2021-12-11,8,53.0,furniture,321272.0
1292633,2021-12-11,16,44.0,furniture,321316.0
1295729,2021-12-11,8,47.0,furniture,321363.0
1301505,2021-12-11,19,21.0,furniture,321384.0
1329367,2021-12-11,18,28.0,furniture,321412.0
1340487,2021-12-11,12,44.0,furniture,321456.0
1349894,2021-12-11,12,56.0,furniture,321512.0
1351461,2021-12-11,12,95.0,furniture,321607.0
1373415,2021-12-11,7,69.0,furniture,321676.0
1382882,2021-12-11,8,55.0,furniture,321731.0
1384398,2021-12-11,18,91.0,furniture,321822.0
1399357,2021-12-11,19,39.0,furniture,321861.0
1419564,2021-12-11,7,80.0,furniture,321941.0
1426409,2021-12-11,7,90.0,furniture,322031.0
1427651,2021-12-11,14,65.0,furniture,322096.0
1430471,2021-12-11,18,49.0,furniture,322145.0
1431009,2021-12-11,6,15.0,furniture,322160.0
1442488,2021-12-11,15,59.0,furniture,322219.0
1450202,2021-12-11,17,46.0,furniture,322265.0
1451231,2021-12-11,16,1.0,furniture,322266.0
1452700,2021-12-11,17,14.0,furniture,322280.0
1456520,2021-12-11,18,11.0,furniture,322291.0
1462249,2021-12-11,8,44.0,furniture,322335.0
1465405,2021-12-11,9,49.0,furniture,322384.0
1469993,2021-12-11,6,36.0,furniture,322420.0
1471046,2021-12-11,9,46.0,furniture,322466.0
1473405,2021-12-11,16,36.0,furniture,322502.0
1484574,2021-12-11,8,82.0,furniture,322584.0
1493533,2021-12-11,18,11.0,furniture,322595.0
1494570,2021-12-11,14,39.0,furniture,322634.0
1495566,2021-12-11,7,80.0,furniture,322714.0
1503239,2021-12-11,8,59.0,furniture,322773.0
1507654,2021-12-11,11,2.0,furniture,322775.0
1519466,2021-12-11,18,30.0,furniture,322805.0
1519598,2021-12-11,14,6.0,furniture,322811.0
1537543,2021-12-11,13,8.0,furniture,322819.0
1541449,2021-12-11,14,43.0,furniture,322862.0
1547650,2021-12-11,11,31.0,furniture,322893.0
1548668,2021-12-11,7,50.0,furniture,322943.0
1557930,2021-12-11,9,72.0,furniture,323015.0
1567196,2021-12-11,16,62.0,furniture,323077.0
1569450,2021-12-11,13,61.0,furniture,323138.0
1571132,2021-12-11,12,85.0,furniture,323223.0
1579306,2021-12-11,15,19.0,furniture,323242.0
1580831,2021-12-11,6,31.0,furniture,323273.0
1582926,2021-12-11,17,73.0,furniture,323346.0
1586388,2021-12-11,16,42.0,furniture,323388.0
1597799,2021-12-11,8,60.0,furniture,323448.0
1598206,2021-12-11,15,22.0,furniture,323470.0
1605334,2021-12-11,18,59.0,furniture,323529.0
1606662,2021-12-11,14,52.0,furniture,323581.0
1611468,2021-12-11,12,10.0,furniture,323591.0
1613130,2021-12-11,12,10.0,furniture,323601.0
1615837,2021-12-11,14,2.0,furniture,323603.0
1619737,2021-12-11,8,23.0,furniture,323626.0
1621923,2021-12-11,15,43.0,furniture,323669.0
1623348,2021-12-11,15,81.0,furniture,323750.0
1625604,2021-12-11,19,78.0,furniture,323828.0
1628115,2021-12-11,6,57.0,furniture,323885.0
1628793,2021-12-11,8,72.0,furniture,323957.0
1631133,2021-12-11,11,31.0,furniture,323988.0
1631732,2021-12-11,14,97.0,furniture,324085.0
1632296,2021-12-11,9,11.0,furniture,324096.0
1633845,2021-12-11,14,54.0,furniture,324150.0
1634328,2021-12-11,16,96.0,furniture,324246.0
1646393,2021-12-11,8,75.0,furniture,324321.0
1650392,2021-12-11,10,49.0,furniture,324370.0
1650686,2021-12-11,10,72.0,furniture,324442.0
1657168,2021-12-11,13,14.0,furniture,324456.0
1659353,2021-12-11,14,51.0,furniture,324507.0
1660539,2021-12-11,6,93.0,furniture,324600.0
1660800,2021-12-11,19,56.0,furniture,324656.0
1663846,2021-12-11,14,61.0,furniture,324717.0
1671369,2021-12-11,17,39.0,furniture,324756.0
1674747,2021-12-11,16,13.0,furniture,324769.0
1694830,2021-12-11,13,49.0,furniture,324818.0
1696501,2021-12-11,19,76.0,furniture,324894.0
1700885,2021-12-11,17,67.0,furniture,324961.0
1706820,2021-12-11,11,95.0,furniture,325056.0
1711255,2021-12-11,14,9.0,furniture,325065.0
1712471,2021-12-11,15,88.0,furniture,325153.0
1718355,2021-12-11,8,59.0,furniture,325212.0
1728127,2021-12-11,10,2.0,furniture,325214.0
1729720,2021-12-11,15,16.0,furniture,325230.0
1730903,2021-12-11,13,68.0,furniture,325298.0
1738801,2021-12-11,12,54.0,furniture,325352.0
1739068,2021-12-11,14,36.0,furniture,325388.0
1739966,2021-12-11,12,21.0,furniture,325409.0
1740113,2021-12-11,8,89.0,furniture,325498.0
1765616,2021-12-11,19,24.0,furniture,325522.0
1776507,2021-12-11,11,99.0,furniture,325621.0
1781651,2021-12-11,18,72.0,furniture,325693.0
1785330,2021-12-11,15,59.0,furniture,325752.0
1791495,2021-12-11,13,35.0,furniture,325787.0
1799611,2021-12-11,18,43.0,furniture,325830.0
1801583,2021-12-11,6,1.0,furniture,325831.0
1802342,2021-12-11,8,17.0,furniture,325848.0
1804117,2021-12-11,16,71.0,furniture,325919.0
1806436,2021-12-11,7,75.0,furniture,325994.0
1812967,2021-12-11,13,60.0,furniture,326054.0
1817887,2021-12-11,8,82.0,furniture,326136.0
1819768,2021-12-11,7,83.0,furniture,326219.0
1824299,2021-12-11,15,48.0,furniture,326267.0
1827917,2021-12-11,6,31.0,furniture,326298.0
1830580,2021-12-11,19,77.0,furniture,326375.0
1831317,2021-12-11,11,30.0,furniture,326405.0
1835206,2021-12-11,9,45.0,furniture,326450.0
1836737,2021-12-11,9,18.0,furniture,326468.0
1838193,2021-12-11,17,46.0,furniture,326514.0
1844811,2021-12-11,19,10.0,furniture,326524.0
1850369,2021-12-11,17,0.0,furniture,326524.0
1852185,2021-12-11,18,9.0,furniture,326533.0
1869507,2021-12-11,7,19.0,furniture,326552.0
1870935,2021-12-11,8,80.0,furniture,326632.0
1876968,2021-12-11,7,54.0,furniture,326686.0
1877186,2021-12-11,17,31.0,furniture,326717.0
1878790,2021-12-11,19,83.0,furniture,326800.0
1882222,2021-12-11,17,80.0,furniture,326880.0
1885519,2021-12-11,17,66.0,furniture,326946.0
1885582,2021-12-11,14,24.0,furniture,326970.0
1889930,2021-12-11,8,92.0,furniture,327062.0
1892160,2021-12-11,8,55.0,furniture,327117.0
1911739,2021-12-11,9,5.0,furniture,327122.0
1926426,2021-12-11,9,56.0,furniture,327178.0
1927021,2021-12-11,16,39.0,furniture,327217.0
1935599,2021-12-11,7,5.0,furniture,327222.0
1936152,2021-12-11,12,62.0,furniture,327284.0
1938764,2021-12-11,11,76.0,furniture,327360.0
1942289,2021-12-11,17,62.0,furniture,327422.0
1947098,2021-12-11,9,32.0,furniture,327454.0
1957830,2021-12-11,18,22.0,furniture,327476.0
1959810,2021-12-11,14,96.0,furniture,327572.0
1960372,2021-12-11,14,96.0,furniture,327668.0
1961487,2021-12-11,18,93.0,furniture,327761.0
1964616,2021-12-11,6,32.0,furniture,327793.0
1969672,2021-12-11,11,35.0,furniture,327828.0
1978128,2021-12-11,9,90.0,furniture,327918.0
1990828,2021-12-11,11,2.0,furniture,327920.0
2009727,2021-12-11,11,7.0,furniture,327927.0
2017716,2021-12-11,12,79.0,furniture,328006.0
2020662,2021-12-11,10,79.0,furniture,328085.0
2021243,2021-12-11,6,62.0,furniture,328147.0
2024619,2021-12-11,17,83.0,furniture,328230.0
2027960,2021-12-11,7,18.0,furniture,328248.0
2028943,2021-12-11,6,82.0,furniture,328330.0
2029968,2021-12-11,19,76.0,furniture,328406.0
2043370,2021-12-11,11,75.0,furniture,328481.0
2047448,2021-12-11,7,24.0,furniture,328505.0
2047956,2021-12-11,9,64.0,furniture,328569.0
2078792,2021-12-11,14,68.0,furniture,328637.0
2083191,2021-12-11,7,30.0,furniture,328667.0
2097065,2021-12-11,14,75.0,furniture,328742.0
2101312,2021-12-11,7,22.0,furniture,328764.0
2112196,2021-12-11,13,78.0,furniture,328842.0
2116601,2021-12-11,6,88.0,furniture,328930.0
2119618,2021-12-11,10,42.0,furniture,328972.0
2129904,2021-12-11,12,43.0,furniture,329015.0
2132405,2021-12-11,9,80.0,furniture,329095.0
2138078,2021-12-11,6,60.0,furniture,329155.0
2143247,2021-12-11,11,63.0,furniture,329218.0
2144286,2021-12-11,15,5.0,furniture,329223.0
2161746,2021-12-11,7,5.0,furniture,329228.0
2161941,2021-12-11,10,45.0,furniture,329273.0
2165274,2021-12-11,14,63.0,furniture,329336.0
2167415,2021-12-11,10,60.0,furniture,329396.0
2168828,2021-12-11,6,46.0,furniture,329442.0
2185127,2021-12-11,14,1.0,furniture,329443.0
2185633,2021-12-11,18,97.0,furniture,329540.0
2198090,2021-12-11,18,80.0,furniture,329620.0
2206763,2021-12-11,13,44.0,furniture,329664.0
2207898,2021-12-11,11,45.0,furniture,329709.0
2213145,2021-12-11,14,82.0,furniture,329791.0
2217351,2021-12-11,18,65.0,furniture,329856.0
2219691,2021-12-11,13,59.0,furniture,329915.0
2228773,2021-12-11,15,82.0,furniture,329997.0
2237131,2021-12-11,18,40.0,furniture,330037.0
2240753,2021-12-11,15,22.0,furniture,330059.0
2245770,2021-12-11,12,97.0,furniture,330156.0
2246788,2021-12-11,9,66.0,furniture,330222.0
2248825,2021-12-11,18,54.0,furniture,330276.0
2253975,2021-12-11,16,86.0,furniture,330362.0
2254457,2021-12-11,6,30.0,furniture,330392.0
2257595,2021-12-11,17,1.0,furniture,330393.0
2263321,2021-12-11,16,42.0,furniture,330435.0
2266782,2021-12-11,14,92.0,furniture,330527.0
2269495,2021-12-11,16,43.0,furniture,330570.0
2269592,2021-12-11,8,82.0,furniture,330652.0
2278011,2021-12-11,8,77.0,furniture,330729.0
2278725,2021-12-11,15,31.0,furniture,330760.0
2287526,2021-12-11,14,32.0,furniture,330792.0
2289692,2021-12-11,7,71.0,furniture,330863.0
2290082,2021-12-11,14,48.0,furniture,330911.0
2297790,2021-12-11,15,12.0,furniture,330923.0
2300558,2021-12-11,7,75.0,furniture,330998.0
2302110,2021-12-11,10,6.0,furniture,331004.0
2303899,2021-12-11,12,81.0,furniture,331085.0
2306869,2021-12-11,13,43.0,furniture,331128.0
2307184,2021-12-11,14,73.0,furniture,331201.0
2314440,2021-12-11,14,15.0,furniture,331216.0
2314794,2021-12-11,8,9.0,furniture,331225.0
2322082,2021-12-11,13,24.0,furniture,331249.0
2322251,2021-12-11,6,57.0,furniture,331306.0
2326350,2021-12-11,15,44.0,furniture,331350.0
2329120,2021-12-11,19,32.0,furniture,331382.0
2334113,2021-12-11,12,49.0,furniture,331431.0
2347859,2021-12-11,16,61.0,furniture,331492.0
2349185,2021-12-11,18,54.0,furniture,331546.0
2349451,2021-12-11,14,97.0,furniture,331643.0
2351477,2021-12-11,19,26.0,furniture,331669.0
2374862,2021-12-11,12,51.0,furniture,331720.0
2375908,2021-12-11,8,58.0,furniture,331778.0
2378719,2021-12-11,19,69.0,furniture,331847.0
2391968,2021-12-11,14,10.0,furniture,331857.0
2392110,2021-12-11,17,50.0,furniture,331907.0
2393287,2021-12-11,8,74.0,furniture,331981.0
2395454,2021-12-11,10,13.0,furniture,331994.0
2395678,2021-12-11,6,87.0,furniture,332081.0
2397089,2021-12-11,14,2.0,furniture,332083.0
2402595,2021-12-11,18,38.0,furniture,332121.0
2416078,2021-12-11,6,31.0,furniture,332152.0
2420609,2021-12-11,7,53.0,furniture,332205.0
2423878,2021-12-11,15,80.0,furniture,332285.0
2425949,2021-12-11,8,44.0,furniture,332329.0
2438275,2021-12-11,11,47.0,furniture,332376.0
2453490,2021-12-11,10,37.0,furniture,332413.0
2457868,2021-12-11,16,53.0,furniture,332466.0
2460820,2021-12-11,12,22.0,furniture,332488.0
2465517,2021-12-11,7,5.0,furniture,332493.0
2466790,2021-12-11,10,2.0,furniture,332495.0
2480532,2021-12-11,13,88.0,furniture,332583.0
2481769,2021-12-11,8,51.0,furniture,332634.0
2489399,2021-12-11,7,7.0,furniture,332641.0
2491823,2021-12-11,11,99.0,furniture,332740.0
2496842,2021-12-11,6,92.0,furniture,332832.0
2497508,2021-12-11,13,93.0,furniture,332925.0
2717,2021-12-12,15,25.0,furniture,332950.0
3665,2021-12-12,15,16.0,furniture,332966.0
16078,2021-12-12,16,21.0,furniture,332987.0
16867,2021-12-12,7,5.0,furniture,332992.0
19746,2021-12-12,11,3.0,furniture,332995.0
28099,2021-12-12,16,7.0,furniture,333002.0
29854,2021-12-12,8,66.0,furniture,333068.0
31584,2021-12-12,14,87.0,furniture,333155.0
34946,2021-12-12,6,86.0,furniture,333241.0
50589,2021-12-12,17,52.0,furniture,333293.0
51792,2021-12-12,18,81.0,furniture,333374.0
55927,2021-12-12,18,69.0,furniture,333443.0
68609,2021-12-12,11,23.0,furniture,333466.0
77573,2021-12-12,9,0.0,furniture,333466.0
90026,2021-12-12,16,68.0,furniture,333534.0
100746,2021-12-12,13,47.0,furniture,333581.0
107428,2021-12-12,17,12.0,furniture,333593.0
110801,2021-12-12,10,16.0,furniture,333609.0
118801,2021-12-12,7,29.0,furniture,333638.0
119097,2021-12-12,17,45.0,furniture,333683.0
119673,2021-12-12,8,0.0,furniture,333683.0
121041,2021-12-12,17,37.0,furniture,333720.0
129640,2021-12-12,12,21.0,furniture,333741.0
130651,2021-12-12,6,89.0,furniture,333830.0
132340,2021-12-12,8,31.0,furniture,333861.0
138811,2021-12-12,19,82.0,furniture,333943.0
145167,2021-12-12,10,35.0,furniture,333978.0
147448,2021-12-12,12,78.0,furniture,334056.0
155294,2021-12-12,12,10.0,furniture,334066.0
161166,2021-12-12,17,84.0,furniture,334150.0
165343,2021-12-12,16,28.0,furniture,334178.0
167841,2021-12-12,11,84.0,furniture,334262.0
173790,2021-12-12,8,50.0,furniture,334312.0
186025,2021-12-12,6,39.0,furniture,334351.0
192746,2021-12-12,14,77.0,furniture,334428.0
195983,2021-12-12,19,57.0,furniture,334485.0
200370,2021-12-12,10,28.0,furniture,334513.0
200743,2021-12-12,12,8.0,furniture,334521.0
203556,2021-12-12,18,56.0,furniture,334577.0
212809,2021-12-12,15,94.0,furniture,334671.0
220655,2021-12-12,6,74.0,furniture,334745.0
223884,2021-12-12,18,28.0,furniture,334773.0
231477,2021-12-12,14,8.0,furniture,334781.0
236790,2021-12-12,12,60.0,furniture,334841.0
237276,2021-12-12,14,48.0,furniture,334889.0
238278,2021-12-12,12,26.0,furniture,334915.0
240195,2021-12-12,18,1.0,furniture,334916.0
252226,2021-12-12,13,41.0,furniture,334957.0
255516,2021-12-12,17,68.0,furniture,335025.0
256141,2021-12-12,17,12.0,furniture,335037.0
258881,2021-12-12,13,75.0,furniture,335112.0
258884,2021-12-12,8,43.0,furniture,335155.0
259121,2021-12-12,16,47.0,furniture,335202.0
276026,2021-12-12,12,67.0,furniture,335269.0
276061,2021-12-12,11,96.0,furniture,335365.0
278911,2021-12-12,7,35.0,furniture,335400.0
281419,2021-12-12,16,41.0,furniture,335441.0
281715,2021-12-12,17,42.0,furniture,335483.0
293735,2021-12-12,14,87.0,furniture,335570.0
295871,2021-12-12,19,58.0,furniture,335628.0
297159,2021-12-12,11,84.0,furniture,335712.0
304146,2021-12-12,16,80.0,furniture,335792.0
304841,2021-12-12,19,27.0,furniture,335819.0
313846,2021-12-12,17,40.0,furniture,335859.0
314937,2021-12-12,7,32.0,furniture,335891.0
325186,2021-12-12,12,5.0,furniture,335896.0
325764,2021-12-12,14,65.0,furniture,335961.0
326480,2021-12-12,14,31.0,furniture,335992.0
339925,2021-12-12,14,61.0,furniture,336053.0
340181,2021-12-12,12,51.0,furniture,336104.0
