date,category_name,id,category,price,total_price_per_category_per_day
2016-01-19,furniture,2457032,15,16.0,25929.0
2012-10-06,furniture,2457187,17,8.0,28811.0
2019-08-06,furniture,2457224,6,63.0,26432.0
2014-04-13,furniture,2457238,12,35.0,27831.0
2017-11-03,furniture,2457323,8,22.0,28641.0
2017-05-16,food,2457418,1,6.0,10278.0
2018-06-27,furniture,2457435,7,68.0,24126.0
2020-03-24,furniture,2457745,18,89.0,26276.0
2017-04-10,furniture,2457746,8,95.0,26648.0
2017-04-10,furniture,2457796,8,19.0,26648.0
2014-04-13,furniture,2457929,6,53.0,27831.0
2018-07-13,food,2457988,0,82.0,10822.0
2016-10-25,furniture,2458213,9,0.0,26795.0
2012-07-15,furniture,2458434,6,58.0,24866.0
2012-07-15,furniture,2459492,10,61.0,24866.0
2020-03-24,furniture,2459689,15,73.0,26276.0
2019-12-02,furniture,2459715,18,40.0,26781.0
2014-04-13,furniture,2460392,10,20.0,27831.0
2017-11-03,furniture,2460595,18,28.0,28641.0
2018-08-13,food,2460714,5,80.0,12573.0
2020-03-24,furniture,2461324,7,30.0,26276.0
2021-05-10,furniture,2461599,18,33.0,26007.0
2016-01-25,furniture,2461777,8,33.0,26038.0
2020-09-04,furniture,2461847,15,19.0,25893.0
2018-07-13,food,2461915,2,29.0,10822.0
2012-10-06,furniture,2462036,11,78.0,28811.0
2016-08-15,furniture,2462477,6,78.0,25662.0
2016-06-15,furniture,2462569,6,63.0,25552.0
2015-08-10,food,2462682,5,42.0,10436.0
2016-05-07,furniture,2462720,6,40.0,25912.0
2019-12-02,furniture,2462794,17,28.0,26781.0
2019-05-19,food,2462980,0,29.0,12510.0
2013-12-24,furniture,2463193,6,75.0,27469.0
2021-05-10,furniture,2463300,6,91.0,26007.0
2014-04-13,furniture,2463606,18,33.0,27831.0
2017-04-10,furniture,2463617,17,26.0,26648.0
2012-07-15,furniture,2463659,9,40.0,24866.0
2016-01-19,furniture,2463979,10,85.0,25929.0
2015-11-20,furniture,2464103,9,3.0,24419.0
2021-05-10,furniture,2464144,18,55.0,26007.0
2016-05-07,furniture,2464299,9,58.0,25912.0
2020-02-22,furniture,2464762,6,71.0,26250.0
2017-04-10,furniture,2464768,8,65.0,26648.0
2014-04-13,furniture,2464953,13,82.0,27831.0
2019-08-06,furniture,2465446,15,4.0,26432.0
2017-05-16,food,2465605,3,23.0,10278.0
2014-04-13,furniture,2465731,8,80.0,27831.0
2017-11-03,furniture,2465888,15,51.0,28641.0
2012-07-15,furniture,2465929,8,74.0,24866.0
2016-05-07,furniture,2466083,12,9.0,25912.0
2019-05-19,food,2466704,3,96.0,12510.0
2012-07-15,furniture,2467020,16,72.0,24866.0
2013-12-24,furniture,2467548,12,41.0,27469.0
2016-06-15,furniture,2467713,13,48.0,25552.0
2016-01-19,furniture,2467841,16,58.0,25929.0
2021-05-10,furniture,2468071,19,58.0,26007.0
2016-01-18,food,2468089,0,58.0,12014.0
2014-07-20,food,2468126,1,3.0,8849.0
2020-03-24,furniture,2468232,10,36.0,26276.0
2017-12-16,food,2468289,3,88.0,11716.0
2016-01-18,food,2468435,5,31.0,12014.0
2017-12-16,food,2468679,0,71.0,11716.0
2017-11-03,furniture,2469288,7,6.0,28641.0
2016-06-15,furniture,2469443,6,33.0,25552.0
2018-08-13,food,2469504,0,42.0,12573.0
2015-06-05,food,2469508,2,67.0,11450.0
2013-08-07,food,2469603,2,16.0,10773.0
2019-08-06,furniture,2469629,12,1.0,26432.0
2017-08-02,food,2469779,2,67.0,11062.0
2018-06-27,furniture,2470040,16,68.0,24126.0
2013-12-24,furniture,2470432,14,38.0,27469.0
2021-05-10,furniture,2470552,12,70.0,26007.0
2019-12-02,furniture,2470809,15,55.0,26781.0
2015-11-20,furniture,2470855,7,74.0,24419.0
2012-07-15,furniture,2471148,11,6.0,24866.0
2013-08-07,food,2471303,1,72.0,10773.0
2017-11-03,furniture,2471519,10,42.0,28641.0
2017-11-03,furniture,2471594,8,83.0,28641.0
2020-07-22,food,2471620,1,70.0,9693.0
2020-07-22,food,2471661,3,92.0,9693.0
2012-07-15,furniture,2471674,8,88.0,24866.0
2020-09-04,furniture,2471761,17,50.0,25893.0
2019-12-02,furniture,2471813,10,84.0,26781.0
2019-05-19,food,2472102,1,43.0,12510.0
2016-08-15,furniture,2472116,13,78.0,25662.0
2021-05-10,furniture,2472128,7,32.0,26007.0
2018-06-27,furniture,2472150,8,68.0,24126.0
2018-07-13,food,2472290,0,59.0,10822.0
2013-08-07,food,2472294,1,74.0,10773.0
2012-10-06,furniture,2472474,18,5.0,28811.0
2017-04-16,food,2472555,0,19.0,11186.0
2016-10-25,furniture,2472693,14,40.0,26795.0
2021-05-10,furniture,2472697,17,48.0,26007.0
2017-08-02,food,2472779,4,52.0,11062.0
2012-07-15,furniture,2472903,6,25.0,24866.0
2019-08-06,furniture,2474080,16,69.0,26432.0
2017-05-16,food,2474209,1,23.0,10278.0
2020-02-22,furniture,2474941,17,57.0,26250.0
2019-12-02,furniture,2475065,12,22.0,26781.0
2019-05-19,food,2475067,1,57.0,12510.0
2020-02-22,furniture,2475161,19,98.0,26250.0
2018-08-13,food,2475404,2,78.0,12573.0
2020-03-24,furniture,2475437,16,84.0,26276.0
2018-08-13,food,2475470,4,22.0,12573.0
2017-12-16,food,2475579,4,70.0,11716.0
2020-07-22,food,2475677,4,50.0,9693.0
2016-01-25,furniture,2475698,9,63.0,26038.0
2015-11-20,furniture,2475778,9,5.0,24419.0
2013-12-24,furniture,2475985,11,26.0,27469.0
2018-08-13,food,2476350,4,51.0,12573.0
2018-06-27,furniture,2476457,15,96.0,24126.0
2017-11-03,furniture,2476500,8,93.0,28641.0
2012-10-06,furniture,2476719,13,57.0,28811.0
2012-10-06,furniture,2476968,9,5.0,28811.0
2020-02-22,furniture,2477014,6,1.0,26250.0
2016-01-19,furniture,2477119,11,31.0,25929.0
2020-03-24,furniture,2477148,19,17.0,26276.0
2014-07-20,food,2477227,3,31.0,8849.0
2012-10-06,furniture,2477331,12,52.0,28811.0
2016-10-25,furniture,2477740,8,50.0,26795.0
2016-06-15,furniture,2477804,14,84.0,25552.0
2018-06-27,furniture,2478016,6,77.0,24126.0
2014-04-13,furniture,2478277,9,3.0,27831.0
2012-07-15,furniture,2478670,13,93.0,24866.0
2018-06-27,furniture,2478977,19,56.0,24126.0
2017-12-16,food,2479039,3,36.0,11716.0
2015-06-05,food,2479130,0,47.0,11450.0
2018-06-27,furniture,2479375,13,19.0,24126.0
2016-06-15,furniture,2479445,11,87.0,25552.0
2013-12-24,furniture,2479557,7,28.0,27469.0
2014-04-13,furniture,2480161,10,15.0,27831.0
2016-08-15,furniture,2480162,7,78.0,25662.0
2015-06-05,food,2480380,4,30.0,11450.0
2017-04-16,food,2480717,4,65.0,11186.0
2019-08-06,furniture,2481442,17,13.0,26432.0
2020-03-24,furniture,2481764,9,53.0,26276.0
2012-07-15,furniture,2481904,16,35.0,24866.0
2016-10-25,furniture,2482358,13,40.0,26795.0
2017-05-16,food,2482450,5,9.0,10278.0
2016-01-25,furniture,2482893,18,81.0,26038.0
2014-04-13,furniture,2483604,9,79.0,27831.0
2020-03-24,furniture,2483676,18,86.0,26276.0
2020-09-04,furniture,2483764,7,13.0,25893.0
2018-08-13,food,2483837,3,73.0,12573.0
2017-08-03,food,2484098,2,92.0,11047.0
2016-05-07,furniture,2484102,8,95.0,25912.0
2016-01-19,furniture,2484431,19,76.0,25929.0
2020-07-22,food,2484490,3,79.0,9693.0
2015-06-05,food,2484564,0,84.0,11450.0
2020-01-04,food,2484835,3,38.0,11089.0
2019-12-02,furniture,2485497,19,5.0,26781.0
2013-12-24,furniture,2485654,18,41.0,27469.0
2012-07-15,furniture,2485944,17,75.0,24866.0
2016-01-25,furniture,2486382,10,48.0,26038.0
2016-10-25,furniture,2486704,18,65.0,26795.0
2012-10-06,furniture,2487204,16,46.0,28811.0
2016-01-19,furniture,2487339,16,25.0,25929.0
2019-12-02,furniture,2487341,10,46.0,26781.0
2017-05-16,food,2487386,1,87.0,10278.0
2015-11-20,furniture,2487411,18,73.0,24419.0
2021-05-10,furniture,2487678,18,60.0,26007.0
2018-06-27,furniture,2487723,14,32.0,24126.0
2016-01-25,furniture,2488507,14,54.0,26038.0
2016-08-15,furniture,2488960,10,1.0,25662.0
2013-12-24,furniture,2489114,6,94.0,27469.0
2019-08-06,furniture,2489358,9,2.0,26432.0
2012-07-15,furniture,2489459,16,39.0,24866.0
2016-08-15,furniture,2489763,14,61.0,25662.0
2016-08-15,furniture,2489875,12,59.0,25662.0
2017-04-16,food,2489933,4,78.0,11186.0
2017-04-16,food,2490058,2,80.0,11186.0
2013-08-07,food,2490104,2,20.0,10773.0
2016-08-15,furniture,2490217,18,74.0,25662.0
2019-08-06,furniture,2490865,8,45.0,26432.0
2019-12-02,furniture,2491112,6,51.0,26781.0
2019-08-06,furniture,2491624,8,45.0,26432.0
2016-01-18,food,2492098,0,5.0,12014.0
2016-01-19,furniture,2492124,10,45.0,25929.0
2018-07-13,food,2492156,4,22.0,10822.0
2020-03-24,furniture,2492415,8,7.0,26276.0
2014-04-13,furniture,2492485,10,17.0,27831.0
2017-11-03,furniture,2492514,8,10.0,28641.0
2020-07-22,food,2492551,1,70.0,9693.0
2019-08-06,furniture,2492918,11,70.0,26432.0
2016-08-15,furniture,2492934,17,96.0,25662.0
2015-11-20,furniture,2493359,18,53.0,24419.0
2017-04-16,food,2493503,0,60.0,11186.0
2013-12-24,furniture,2493646,14,92.0,27469.0
2018-08-13,food,2493655,1,7.0,12573.0
2021-05-10,furniture,2493864,10,55.0,26007.0
2016-06-15,furniture,2494076,8,91.0,25552.0
2016-10-25,furniture,2494082,13,88.0,26795.0
2015-08-10,food,2494086,0,57.0,10436.0
2015-11-20,furniture,2494497,9,64.0,24419.0
2016-10-25,furniture,2494560,8,3.0,26795.0
2017-04-16,food,2494667,3,66.0,11186.0
2018-07-13,food,2495063,1,68.0,10822.0
2017-08-03,food,2495167,0,47.0,11047.0
2020-07-22,food,2495253,2,13.0,9693.0
2016-08-15,furniture,2495403,12,18.0,25662.0
2019-08-06,furniture,2495692,10,22.0,26432.0
2016-01-25,furniture,2495779,8,67.0,26038.0
2018-06-27,furniture,2495817,7,54.0,24126.0
2012-10-06,furniture,2495957,18,27.0,28811.0
2018-07-13,food,2496042,5,96.0,10822.0
2015-06-05,food,2496179,5,57.0,11450.0
2020-09-04,furniture,2496453,11,3.0,25893.0
2016-10-25,furniture,2496529,15,9.0,26795.0
2015-11-20,furniture,2496678,18,8.0,24419.0
2012-07-15,furniture,2496808,6,27.0,24866.0
2016-08-15,furniture,2496836,16,55.0,25662.0
2020-02-22,furniture,2496912,16,68.0,26250.0
2014-04-13,furniture,2496997,11,1.0,27831.0
2020-01-04,food,2497070,3,11.0,11089.0
2015-08-10,food,2497123,2,31.0,10436.0
2018-07-13,food,2497132,3,44.0,10822.0
2014-04-13,furniture,2497334,17,76.0,27831.0
2017-11-03,furniture,2497395,11,48.0,28641.0
2016-10-25,furniture,2497521,9,90.0,26795.0
2021-05-10,furniture,2498127,10,89.0,26007.0
2017-08-02,food,2498454,3,11.0,11062.0
2015-06-05,food,2498569,0,0.0,11450.0
2017-08-03,food,2498701,2,22.0,11047.0
2018-05-26,food,2498709,2,79.0,11675.0
2012-10-06,furniture,2498801,15,96.0,28811.0
2019-12-02,furniture,2498804,9,17.0,26781.0
2016-08-15,furniture,2499039,6,95.0,25662.0
2014-04-13,furniture,2499209,6,8.0,27831.0
2013-12-24,furniture,2499316,15,59.0,27469.0
2019-08-06,furniture,2499352,16,6.0,26432.0
2018-06-27,furniture,2499368,12,93.0,24126.0
2014-07-20,food,2499672,3,52.0,8849.0
2016-06-15,furniture,2499921,13,32.0,25552.0
2016-08-15,furniture,2499951,13,28.0,25662.0
2012-11-23,furniture,2425532,13,33.0,26534.0
2014-09-09,food,2425687,4,20.0,10770.0
2013-08-10,furniture,2425858,13,11.0,25771.0
2014-02-24,furniture,2426038,6,0.0,24708.0
2016-11-08,furniture,2426418,8,24.0,24770.0
2014-02-24,furniture,2426848,18,90.0,24708.0
2017-03-24,food,2427024,5,20.0,10930.0
2014-10-25,food,2427458,1,99.0,9096.0
2014-06-02,food,2427733,2,17.0,8521.0
2019-05-18,furniture,2427827,15,86.0,23278.0
2017-03-24,food,2428066,2,25.0,10930.0
2014-02-27,food,2428164,0,92.0,10799.0
2014-10-02,food,2428328,1,9.0,11678.0
2017-03-03,furniture,2428344,12,77.0,24793.0
2012-06-03,furniture,2428371,8,46.0,27785.0
2014-09-09,food,2428615,1,62.0,10770.0
2012-10-15,furniture,2428641,7,20.0,23982.0
2018-06-22,food,2428733,2,70.0,10498.0
2019-05-18,furniture,2428877,10,4.0,23278.0
2012-08-25,food,2429014,3,27.0,10360.0
2017-03-24,food,2430624,5,28.0,10930.0
2013-08-10,furniture,2430806,9,99.0,25771.0
2016-11-20,food,2431573,1,69.0,10099.0
2019-10-07,food,2431659,4,35.0,11883.0
2012-11-23,furniture,2431803,14,58.0,26534.0
2013-08-10,furniture,2431809,17,51.0,25771.0
2013-07-28,furniture,2432013,7,2.0,24061.0
2012-06-03,furniture,2432385,18,21.0,27785.0
2012-11-23,furniture,2432401,10,4.0,26534.0
2019-05-18,furniture,2432850,15,98.0,23278.0
2012-10-15,furniture,2432884,11,13.0,23982.0
2016-11-08,furniture,2433890,9,53.0,24770.0
2012-06-03,furniture,2433975,18,19.0,27785.0
2014-09-09,food,2434998,1,12.0,10770.0
2019-10-07,food,2435287,2,66.0,11883.0
2017-03-03,furniture,2435313,14,98.0,24793.0
2012-06-03,furniture,2435328,12,88.0,27785.0
2013-04-04,furniture,2435634,10,12.0,26047.0
2019-10-07,food,2435790,5,33.0,11883.0
2012-10-15,furniture,2435860,14,50.0,23982.0
2016-11-20,food,2436530,3,1.0,10099.0
2016-11-08,furniture,2436608,17,62.0,24770.0
2019-05-18,furniture,2436737,12,74.0,23278.0
2012-10-15,furniture,2437359,10,22.0,23982.0
2014-09-09,food,2437505,2,7.0,10770.0
2016-11-20,food,2438382,3,83.0,10099.0
2019-10-07,food,2439069,5,87.0,11883.0
2014-10-02,food,2439093,4,67.0,11678.0
2013-04-04,furniture,2439100,7,55.0,26047.0
2014-09-09,food,2439178,4,64.0,10770.0
2014-10-25,food,2439386,5,38.0,9096.0
2012-10-15,furniture,2439408,8,69.0,23982.0
2012-06-03,furniture,2440220,9,68.0,27785.0
2016-11-08,furniture,2440290,19,24.0,24770.0
2013-07-28,furniture,2440341,11,30.0,24061.0
2013-08-10,furniture,2440556,13,35.0,25771.0
2012-10-15,furniture,2440715,10,92.0,23982.0
2013-04-04,furniture,2440756,9,51.0,26047.0
2012-10-15,furniture,2440914,13,91.0,23982.0
2013-08-10,furniture,2441092,9,20.0,25771.0
2012-11-23,furniture,2441304,15,53.0,26534.0
2019-05-18,furniture,2443272,14,99.0,23278.0
2019-05-18,furniture,2443503,13,7.0,23278.0
2017-03-03,furniture,2443946,16,60.0,24793.0
2012-06-03,furniture,2444033,13,1.0,27785.0
2012-10-15,furniture,2444442,15,82.0,23982.0
2012-06-03,furniture,2444468,10,13.0,27785.0
2020-12-26,food,2445155,3,14.0,10408.0
2017-03-24,food,2445295,4,91.0,10930.0
2019-05-18,furniture,2445599,6,92.0,23278.0
2013-04-04,furniture,2445897,19,54.0,26047.0
2019-05-18,furniture,2446019,15,76.0,23278.0
2012-11-23,furniture,2446090,18,55.0,26534.0
2013-08-10,furniture,2446479,6,49.0,25771.0
2012-06-03,furniture,2447076,14,69.0,27785.0
2013-07-28,furniture,2447398,10,71.0,24061.0
2019-10-07,food,2448059,3,91.0,11883.0
2020-06-10,food,2448190,1,54.0,10761.0
2013-04-04,furniture,2448659,12,58.0,26047.0
2012-08-25,food,2449148,2,57.0,10360.0
2016-11-20,food,2449191,5,50.0,10099.0
2013-07-28,furniture,2449374,15,93.0,24061.0
2013-04-04,furniture,2449583,7,23.0,26047.0
2012-08-25,food,2449995,0,49.0,10360.0
2016-11-08,furniture,2450677,8,42.0,24770.0
2013-04-04,furniture,2450786,11,7.0,26047.0
2014-02-24,furniture,2450839,9,58.0,24708.0
2018-06-22,food,2451313,0,41.0,10498.0
2013-04-04,furniture,2451409,13,58.0,26047.0
2019-05-18,furniture,2452504,11,44.0,23278.0
2014-10-02,food,2452746,5,76.0,11678.0
2016-11-08,furniture,2453020,17,0.0,24770.0
2013-04-04,furniture,2454556,17,10.0,26047.0
2013-07-28,furniture,2454972,19,29.0,24061.0
2013-08-10,furniture,2455049,8,92.0,25771.0
2012-10-15,furniture,2455352,17,81.0,23982.0
2017-03-24,food,2455881,3,91.0,10930.0
2020-12-26,food,2456140,0,66.0,10408.0
2014-10-25,food,2456569,2,67.0,9096.0
2020-06-10,food,2456609,2,4.0,10761.0
2016-11-08,furniture,2456652,18,33.0,24770.0
2020-06-10,food,2456800,1,52.0,10761.0
2014-02-27,food,2456887,2,71.0,10799.0
2014-10-25,food,2456956,0,33.0,9096.0
2017-03-03,furniture,2457513,19,26.0,24793.0
2020-12-26,food,2457627,0,33.0,10408.0
2013-08-10,furniture,2458259,9,25.0,25771.0
2014-06-02,food,2458303,0,89.0,8521.0
2020-12-26,food,2458726,2,25.0,10408.0
2012-11-23,furniture,2458817,7,90.0,26534.0
2014-06-02,food,2459603,0,15.0,8521.0
2014-02-24,furniture,2460830,7,62.0,24708.0
2013-08-10,furniture,2462269,12,33.0,25771.0
2014-10-02,food,2462271,5,46.0,11678.0
2019-10-07,food,2462279,0,38.0,11883.0
2017-03-24,food,2462480,5,45.0,10930.0
2019-10-07,food,2462626,3,66.0,11883.0
2014-10-02,food,2462845,3,30.0,11678.0
2012-06-03,furniture,2463525,8,77.0,27785.0
2013-08-10,furniture,2463528,16,70.0,25771.0
2014-10-25,food,2463584,2,44.0,9096.0
2012-10-15,furniture,2464152,16,60.0,23982.0
2013-04-04,furniture,2464494,15,64.0,26047.0
2012-11-23,furniture,2465012,6,61.0,26534.0
2016-11-08,furniture,2465295,6,34.0,24770.0
2012-06-03,furniture,2465680,11,29.0,27785.0
2012-06-03,furniture,2465715,12,54.0,27785.0
2017-03-24,food,2465845,5,19.0,10930.0
2020-06-10,food,2466056,0,12.0,10761.0
2012-06-03,furniture,2466294,14,46.0,27785.0
2013-04-04,furniture,2466614,16,87.0,26047.0
2012-10-15,furniture,2466679,14,97.0,23982.0
2020-12-26,food,2466899,4,43.0,10408.0
2013-08-10,furniture,2467198,19,82.0,25771.0
2014-10-02,food,2467226,1,54.0,11678.0
2012-08-25,food,2467272,4,77.0,10360.0
2014-02-24,furniture,2467594,17,16.0,24708.0
2013-07-28,furniture,2467952,13,42.0,24061.0
2016-11-08,furniture,2468090,8,58.0,24770.0
2012-11-23,furniture,2468730,18,91.0,26534.0
2016-11-08,furniture,2468757,16,27.0,24770.0
2019-05-18,furniture,2469036,7,0.0,23278.0
2014-06-02,food,2469444,3,32.0,8521.0
2020-06-10,food,2469517,1,10.0,10761.0
2013-08-10,furniture,2469608,11,54.0,25771.0
2014-02-24,furniture,2469714,12,34.0,24708.0
2013-08-10,furniture,2470717,15,81.0,25771.0
2020-06-10,food,2470914,2,57.0,10761.0
2014-02-24,furniture,2471070,16,47.0,24708.0
2013-08-10,furniture,2471509,8,62.0,25771.0
2017-03-03,furniture,2471599,10,93.0,24793.0
2013-07-28,furniture,2472035,8,76.0,24061.0
2014-02-24,furniture,2472344,11,4.0,24708.0
2013-07-28,furniture,2472552,7,19.0,24061.0
2017-03-03,furniture,2472907,14,13.0,24793.0
2017-03-03,furniture,2473309,9,23.0,24793.0
2012-06-03,furniture,2473523,11,82.0,27785.0
2014-02-24,furniture,2473644,8,7.0,24708.0
2014-06-02,food,2473708,2,37.0,8521.0
2019-05-18,furniture,2473890,12,46.0,23278.0
2014-06-02,food,2474133,5,57.0,8521.0
2013-07-28,furniture,2475329,6,95.0,24061.0
2019-10-07,food,2475624,0,71.0,11883.0
2013-07-28,furniture,2476573,7,67.0,24061.0
2013-08-10,furniture,2476614,17,69.0,25771.0
2016-11-08,furniture,2476806,14,63.0,24770.0
2016-11-20,food,2476972,0,38.0,10099.0
2016-11-08,furniture,2477030,12,30.0,24770.0
2013-08-10,furniture,2477592,8,69.0,25771.0
2020-06-10,food,2477604,5,20.0,10761.0
2013-04-04,furniture,2478354,12,45.0,26047.0
2012-10-15,furniture,2478411,8,71.0,23982.0
2012-10-15,furniture,2478595,6,68.0,23982.0
2019-05-18,furniture,2478615,18,42.0,23278.0
2012-08-25,food,2478627,5,11.0,10360.0
2012-10-15,furniture,2479143,13,9.0,23982.0
2017-03-03,furniture,2479440,10,88.0,24793.0
2012-11-23,furniture,2480139,10,41.0,26534.0
2016-11-08,furniture,2480384,13,53.0,24770.0
2012-10-15,furniture,2480445,6,42.0,23982.0
2013-08-10,furniture,2481063,9,13.0,25771.0
2012-11-23,furniture,2481729,19,77.0,26534.0
2012-10-15,furniture,2481748,18,91.0,23982.0
2014-06-02,food,2481800,1,20.0,8521.0
2014-02-27,food,2482165,3,19.0,10799.0
2014-10-02,food,2482241,2,4.0,11678.0
2014-10-02,food,2482365,1,65.0,11678.0
2012-06-03,furniture,2482745,14,16.0,27785.0
2012-11-23,furniture,2483492,19,48.0,26534.0
2016-11-20,food,2483665,5,67.0,10099.0
2017-03-03,furniture,2483846,12,27.0,24793.0
2014-02-24,furniture,2483997,13,21.0,24708.0
2013-04-04,furniture,2484341,15,20.0,26047.0
2016-11-20,food,2484415,4,76.0,10099.0
2019-05-18,furniture,2484484,19,4.0,23278.0
2012-06-03,furniture,2484548,7,19.0,27785.0
2014-06-02,food,2484713,2,52.0,8521.0
2013-07-28,furniture,2484762,12,45.0,24061.0
2019-05-18,furniture,2484801,11,94.0,23278.0
2012-11-23,furniture,2484913,18,52.0,26534.0
2014-02-27,food,2485160,0,37.0,10799.0
2012-11-23,furniture,2485674,16,60.0,26534.0
2014-02-27,food,2486122,1,73.0,10799.0
2012-10-15,furniture,2486292,8,89.0,23982.0
2014-02-24,furniture,2487181,15,65.0,24708.0
2014-06-02,food,2487284,3,67.0,8521.0
2014-02-27,food,2487588,3,90.0,10799.0
2012-11-23,furniture,2487591,9,16.0,26534.0
2012-10-15,furniture,2487704,13,54.0,23982.0
2018-06-22,food,2487892,2,99.0,10498.0
2014-09-09,food,2488409,5,10.0,10770.0
2013-07-28,furniture,2488643,11,13.0,24061.0
2019-10-07,food,2489064,3,76.0,11883.0
2013-08-10,furniture,2489546,6,19.0,25771.0
2012-11-23,furniture,2489851,17,11.0,26534.0
2014-06-02,food,2490154,2,23.0,8521.0
2012-10-15,furniture,2490168,19,54.0,23982.0
2012-06-03,furniture,2490849,9,16.0,27785.0
2016-02-17,food,2491310,0,65.0,11111.0
2012-10-15,furniture,2491807,17,50.0,23982.0
2012-10-15,furniture,2492245,18,1.0,23982.0
2020-12-26,food,2492544,3,15.0,10408.0
2012-10-15,furniture,2492574,19,99.0,23982.0
2014-02-24,furniture,2492938,14,66.0,24708.0
2017-03-24,food,2493110,1,88.0,10930.0
2016-11-08,furniture,2493998,7,26.0,24770.0
2013-08-10,furniture,2494153,7,71.0,25771.0
2016-11-20,food,2494167,3,51.0,10099.0
2016-11-08,furniture,2494268,17,80.0,24770.0
2016-11-08,furniture,2494688,8,36.0,24770.0
2017-03-24,food,2494888,1,39.0,10930.0
2017-03-03,furniture,2494977,15,7.0,24793.0
2014-02-27,food,2494995,1,52.0,10799.0
2013-08-10,furniture,2495484,11,0.0,25771.0
2014-02-24,furniture,2495602,13,41.0,24708.0
2016-11-20,food,2495687,3,42.0,10099.0
2014-02-24,furniture,2495978,10,76.0,24708.0
2014-02-24,furniture,2496235,14,48.0,24708.0
2014-02-24,furniture,2496543,9,58.0,24708.0
2014-09-09,food,2497003,4,36.0,10770.0
2019-05-18,furniture,2497052,7,19.0,23278.0
2020-06-10,food,2497116,0,9.0,10761.0
2013-08-10,furniture,2497657,7,39.0,25771.0
2013-08-10,furniture,2497826,13,87.0,25771.0
2014-02-27,food,2499299,0,52.0,10799.0
2019-05-18,furniture,2499683,10,31.0,23278.0
2014-02-24,furniture,2499954,7,80.0,24708.0
2016-09-02,food,2425315,4,41.0,10320.0
2013-04-01,furniture,2425321,17,31.0,22600.0
2020-02-04,furniture,2425383,13,50.0,25239.0
2016-11-22,furniture,2425401,13,91.0,24535.0
2013-02-06,furniture,2425516,10,80.0,28049.0
2020-03-11,food,2425999,2,97.0,10259.0
2013-06-15,furniture,2426113,19,61.0,25785.0
2018-02-22,furniture,2426203,16,81.0,26374.0
2017-07-22,furniture,2426396,10,79.0,30296.0
2015-04-09,furniture,2426402,19,11.0,25299.0
2020-03-11,food,2426732,2,25.0,10259.0
2020-03-11,food,2427281,3,69.0,10259.0
2017-07-22,furniture,2427527,17,63.0,30296.0
2020-06-01,furniture,2427684,15,84.0,26568.0
2013-08-10,food,2427932,2,26.0,12864.0
2014-07-01,furniture,2427954,11,80.0,29301.0
2016-01-07,food,2428102,3,29.0,9555.0
2020-07-05,furniture,2428610,19,58.0,26839.0
2014-11-06,furniture,2428698,13,5.0,25608.0
2020-07-05,furniture,2429113,8,31.0,26839.0
2014-07-01,furniture,2429730,11,88.0,29301.0
2016-09-12,food,2429764,3,49.0,9863.0
2017-01-20,food,2429812,2,4.0,11390.0
2020-02-26,furniture,2429910,17,79.0,25612.0
2013-04-01,furniture,2430273,10,11.0,22600.0
2014-10-12,furniture,2430392,16,49.0,27222.0
2014-11-06,furniture,2430420,19,99.0,25608.0
2013-06-15,furniture,2430462,17,34.0,25785.0
2020-01-01,furniture,2430476,7,36.0,29830.0
2016-09-02,food,2430688,0,31.0,10320.0
2014-10-12,furniture,2430814,15,36.0,27222.0
2016-09-12,food,2430946,4,48.0,9863.0
2015-04-09,furniture,2431254,10,47.0,25299.0
2013-08-10,food,2431362,2,57.0,12864.0
2012-07-22,food,2431408,0,41.0,11307.0
2014-11-06,furniture,2432092,6,74.0,25608.0
2013-06-15,furniture,2432490,17,3.0,25785.0
2020-02-04,furniture,2432950,13,29.0,25239.0
2014-07-01,furniture,2433322,14,38.0,29301.0
2014-01-04,food,2433489,1,44.0,12639.0
2020-02-04,furniture,2433532,6,72.0,25239.0
2016-11-04,food,2433651,2,7.0,11573.0
2020-02-04,furniture,2433652,12,89.0,25239.0
2016-11-04,food,2433669,5,94.0,11573.0
2017-07-22,furniture,2433706,16,52.0,30296.0
2016-11-04,food,2433931,5,38.0,11573.0
2013-02-06,furniture,2434179,18,60.0,28049.0
2013-04-01,furniture,2434470,12,34.0,22600.0
2012-07-22,food,2435130,5,88.0,11307.0
2020-07-05,furniture,2435227,10,2.0,26839.0
2015-04-09,furniture,2435412,13,28.0,25299.0
2016-05-02,food,2435444,0,2.0,13165.0
2012-07-22,food,2435539,2,50.0,11307.0
2013-02-06,furniture,2435571,8,34.0,28049.0
2014-01-16,furniture,2435675,19,29.0,24266.0
2017-10-03,furniture,2436054,14,56.0,25417.0
2020-02-26,furniture,2436355,12,74.0,25612.0
2018-02-22,furniture,2436401,15,6.0,26374.0
2014-11-06,furniture,2436681,10,18.0,25608.0
2018-02-22,furniture,2437002,13,56.0,26374.0
2020-07-05,furniture,2437155,17,2.0,26839.0
2016-11-04,food,2437324,0,24.0,11573.0
2017-01-20,food,2437384,3,1.0,11390.0
2021-02-18,furniture,2437583,11,95.0,25280.0
2020-01-01,furniture,2437613,7,85.0,29830.0
2017-11-06,furniture,2437748,17,85.0,26720.0
2018-03-10,food,2437777,2,25.0,10966.0
2017-06-17,food,2437832,4,53.0,9169.0
2013-04-01,furniture,2438129,13,21.0,22600.0
2020-03-11,food,2438152,2,38.0,10259.0
